Date,Country,State,County,Confirmed,Deaths
4/6/2020,US,Michigan,Macomb,156,17
4/6/2020,US,Michigan,Manistee,2,0
4/6/2020,US,Michigan,Marquette,1,1
4/6/2020,US,Michigan,Midland,4,0
4/6/2020,US,Michigan,Monroe,9,0
4/6/2020,US,Michigan,Montcalm,1,0
4/6/2020,US,Michigan,Muskegon,2,0
4/6/2020,US,Michigan,Oakland,345,22
4/6/2020,US,Michigan,Otsego,2,1
4/6/2020,US,Michigan,Out of MI,8,0
4/6/2020,US,Michigan,Presque Isle,1,0
4/6/2020,US,Michigan,Saginaw,21,2
4/6/2020,US,Michigan,Sanilac,1,1
4/6/2020,US,Michigan,Shiawassee,1,0
4/6/2020,US,Michigan,St. Clair,16,1
4/6/2020,US,Michigan,St. Joseph,1,0
4/6/2020,US,Michigan,Unassigned,22,0
4/6/2020,US,Michigan,Van Buren,2,0
4/6/2020,US,Michigan,Washtenaw,21,2
4/6/2020,US,Michigan,Wayne,752,53
4/6/2020,US,Minnesota,Anoka,4,0
4/6/2020,US,Minnesota,Blue Earth,1,0
4/6/2020,US,Minnesota,Brown,2,0
4/6/2020,US,Minnesota,Carlton,2,0
4/6/2020,US,Minnesota,Chisago,1,0
4/6/2020,US,Minnesota,Clay,6,0
4/6/2020,US,Minnesota,Dakota,4,0
4/6/2020,US,Minnesota,Freeborn,1,0
4/6/2020,US,Minnesota,Hennepin,13,3
4/6/2020,US,Minnesota,Lincoln,1,0
4/6/2020,US,Minnesota,Lyon,1,0
4/6/2020,US,Minnesota,Martin,1,1
4/6/2020,US,Minnesota,Murray,1,0
4/6/2020,US,Minnesota,Olmsted,1,-1
4/6/2020,US,Minnesota,Otter Tail,1,0
4/6/2020,US,Minnesota,Ramsey,5,1
4/6/2020,US,Minnesota,Redwood,1,0
4/6/2020,US,Minnesota,Scott,2,0
4/6/2020,US,Minnesota,St. Louis,1,0
4/6/2020,US,Minnesota,Unassigned,-1,-3
4/6/2020,US,Minnesota,Washington,3,0
4/6/2020,US,Mississippi,Bolivar,6,0
4/6/2020,US,Mississippi,Calhoun,5,0
4/6/2020,US,Mississippi,Carroll,1,0
4/6/2020,US,Mississippi,Clarke,3,0
4/6/2020,US,Mississippi,Clay,2,0
4/6/2020,US,Mississippi,Coahoma,1,0
4/6/2020,US,Mississippi,DeSoto,4,0
4/6/2020,US,Mississippi,Forrest,4,0
4/6/2020,US,Mississippi,Greene,1,0
4/6/2020,US,Mississippi,Hancock,-1,0
4/6/2020,US,Mississippi,Harrison,6,0
4/6/2020,US,Mississippi,Hinds,4,0
4/6/2020,US,Mississippi,Holmes,2,1
4/6/2020,US,Mississippi,Itawamba,1,0
4/6/2020,US,Mississippi,Jackson,12,2
4/6/2020,US,Mississippi,Jones,2,0
4/6/2020,US,Mississippi,Kemper,1,0
4/6/2020,US,Mississippi,Lamar,2,0
4/6/2020,US,Mississippi,Lauderdale,5,0
4/6/2020,US,Mississippi,Lawrence,1,0
4/6/2020,US,Mississippi,Leake,1,0
4/6/2020,US,Mississippi,Lee,0,1
4/6/2020,US,Mississippi,Leflore,1,1
4/6/2020,US,Mississippi,Lincoln,2,0
4/6/2020,US,Mississippi,Madison,2,2
4/6/2020,US,Mississippi,Marion,1,0
4/6/2020,US,Mississippi,Marshall,3,0
4/6/2020,US,Mississippi,Monroe,3,0
4/6/2020,US,Mississippi,Neshoba,2,0
4/6/2020,US,Mississippi,Pearl River,3,1
4/6/2020,US,Mississippi,Pike,2,0
4/6/2020,US,Mississippi,Prentiss,1,0
4/6/2020,US,Mississippi,Quitman,1,0
4/6/2020,US,Mississippi,Rankin,2,0
4/6/2020,US,Mississippi,Simpson,1,0
4/6/2020,US,Mississippi,Smith,1,0
4/6/2020,US,Mississippi,Tate,1,0
4/6/2020,US,Mississippi,Tippah,1,0
4/6/2020,US,Mississippi,Tunica,1,0
4/6/2020,US,Mississippi,Washington,2,0
4/6/2020,US,Mississippi,Webster,1,0
4/6/2020,US,Mississippi,Winston,3,0
4/6/2020,US,Mississippi,Yalobusha,2,0
4/6/2020,US,Mississippi,Yazoo,1,0
4/6/2020,US,Missouri,Boone,1,0
4/6/2020,US,Missouri,Buchanan,3,0
4/6/2020,US,Missouri,Callaway,1,1
4/6/2020,US,Missouri,Camden,3,0
4/6/2020,US,Missouri,Cape Girardeau,4,0
4/6/2020,US,Missouri,Carter,-1,1
4/6/2020,US,Missouri,Cass,4,0
4/6/2020,US,Missouri,Cedar,-1,0
4/6/2020,US,Missouri,Christian,1,0
4/6/2020,US,Missouri,Clay,5,0
4/6/2020,US,Missouri,Clinton,1,0
4/6/2020,US,Missouri,Cole,3,0
4/6/2020,US,Missouri,Crawford,1,0
4/6/2020,US,Missouri,Dallas,1,0
4/6/2020,US,Missouri,Dunklin,1,0
4/6/2020,US,Missouri,Franklin,9,3
4/6/2020,US,Missouri,Greene,5,0
4/6/2020,US,Missouri,Harrison,1,0
4/6/2020,US,Missouri,Henry,1,0
4/6/2020,US,Missouri,Jackson,20,1
4/6/2020,US,Missouri,Jasper,2,0
4/6/2020,US,Missouri,Jefferson,12,2
4/6/2020,US,Missouri,Johnson,3,0
4/6/2020,US,Missouri,Kansas City,40,-2
4/6/2020,US,Missouri,Lafayette,2,0
4/6/2020,US,Missouri,Lincoln,2,0
4/6/2020,US,Missouri,Linn,2,0
4/6/2020,US,Missouri,Macon,-1,0
4/6/2020,US,Missouri,Madison,1,0
4/6/2020,US,Missouri,McDonald,1,0
4/6/2020,US,Missouri,Moniteau,2,0
4/6/2020,US,Missouri,Montgomery,1,0
4/6/2020,US,Missouri,New Madrid,1,0
4/6/2020,US,Missouri,Osage,1,0
4/6/2020,US,Missouri,Perry,6,0
4/6/2020,US,Missouri,Platte,3,0
4/6/2020,US,Missouri,Pulaski,1,0
4/6/2020,US,Missouri,Ray,1,0
4/6/2020,US,Missouri,Saline,1,0
4/6/2020,US,Missouri,Scott,3,0
4/6/2020,US,Missouri,St. Charles,37,-2
4/6/2020,US,Missouri,St. Francois,2,-1
4/6/2020,US,Missouri,St. Louis,169,2
4/6/2020,US,Missouri,St. Louis City,30,-2
4/6/2020,US,Missouri,Stone,1,0
4/6/2020,US,Missouri,Taney,2,-1
4/6/2020,US,Missouri,Texas,-1,0
4/6/2020,US,Missouri,Unassigned,-2,1
4/6/2020,US,Missouri,Warren,2,0
4/6/2020,US,Missouri,Worth,1,0
4/6/2020,US,Missouri,Wright,1,0
4/6/2020,US,Montana,Flathead,1,0
4/6/2020,US,Montana,Gallatin,6,0
4/6/2020,US,Montana,Lincoln,1,0
4/6/2020,US,Montana,Missoula,2,0
4/6/2020,US,Montana,Toole,1,0
4/6/2020,US,Montana,Yellowstone,2,0
4/6/2020,US,Nebraska,Adams,2,0
4/6/2020,US,Nebraska,Buffalo,1,0
4/6/2020,US,Nebraska,Cheyenne,1,0
4/6/2020,US,Nebraska,Custer,1,0
4/6/2020,US,Nebraska,Douglas,15,1
4/6/2020,US,Nebraska,Hall,11,0
4/6/2020,US,Nebraska,Johnson,-1,0
4/6/2020,US,Nebraska,Kimball,4,0
4/6/2020,US,Nebraska,Lancaster,14,0
4/6/2020,US,Nebraska,Lincoln,1,0
4/6/2020,US,Nebraska,Logan,1,0
4/6/2020,US,Nebraska,Madison,0,1
4/6/2020,US,Nebraska,Scotts Bluff,3,0
4/6/2020,US,Nebraska,Stanton,1,0
4/6/2020,US,Nebraska,Unassigned,0,-1
4/6/2020,US,Nebraska,Washington,-1,0
4/6/2020,US,Nevada,Carson City,1,0
4/6/2020,US,Nevada,Clark,89,0
4/6/2020,US,Nevada,Unassigned,8,0
4/6/2020,US,New Hampshire,Belknap,1,0
4/6/2020,US,New Hampshire,Carroll,2,0
4/6/2020,US,New Hampshire,Cheshire,3,0
4/6/2020,US,New Hampshire,Hillsborough,41,0
4/6/2020,US,New Hampshire,Merrimack,13,0
4/6/2020,US,New Hampshire,Rockingham,33,0
4/6/2020,US,New Hampshire,Strafford,3,0
4/6/2020,US,New Hampshire,Sullivan,1,0
4/6/2020,US,New Hampshire,Unassigned,-3,0
4/6/2020,US,New Jersey,Atlantic,11,0
4/6/2020,US,New Jersey,Bergen,675,11
4/6/2020,US,New Jersey,Burlington,99,0
4/6/2020,US,New Jersey,Camden,89,0
4/6/2020,US,New Jersey,Cape May,8,1
4/6/2020,US,New Jersey,Cumberland,10,0
4/6/2020,US,New Jersey,Essex,411,14
4/6/2020,US,New Jersey,Gloucester,31,0
4/6/2020,US,New Jersey,Hudson,471,5
4/6/2020,US,New Jersey,Hunterdon,22,0
4/6/2020,US,New Jersey,Mercer,86,3
4/6/2020,US,New Jersey,Middlesex,313,7
4/6/2020,US,New Jersey,Monmouth,191,4
4/6/2020,US,New Jersey,Morris,156,5
4/6/2020,US,New Jersey,Ocean,197,9
4/6/2020,US,New Jersey,Passaic,529,11
4/6/2020,US,New Jersey,Salem,3,0
4/6/2020,US,New Jersey,Somerset,69,5
4/6/2020,US,New Jersey,Sussex,25,2
4/6/2020,US,New Jersey,Unassigned,-300,1
4/6/2020,US,New Jersey,Union,469,7
4/6/2020,US,New Jersey,Warren,20,1
4/6/2020,US,New Mexico,Bernalillo,16,0
4/6/2020,US,New Mexico,Chaves,1,0
4/6/2020,US,New Mexico,Cibola,3,0
4/6/2020,US,New Mexico,Dona Ana,1,0
4/6/2020,US,New Mexico,Grant,2,0
4/6/2020,US,New Mexico,McKinley,6,0
4/6/2020,US,New Mexico,San Juan,44,0
4/6/2020,US,New Mexico,Sandoval,11,0
4/6/2020,US,New Mexico,Santa Fe,2,0
4/6/2020,US,New Mexico,Socorro,1,0
4/6/2020,US,New York,Albany,14,0
4/6/2020,US,New York,Allegany,1,0
4/6/2020,US,New York,Broome,5,0
4/6/2020,US,New York,Cattaraugus,2,0
4/6/2020,US,New York,Cayuga,3,0
4/6/2020,US,New York,Chautauqua,0,1
4/6/2020,US,New York,Chemung,9,0
4/6/2020,US,New York,Chenango,3,0
4/6/2020,US,New York,Clinton,3,0
4/6/2020,US,New York,Columbia,1,0
4/6/2020,US,New York,Delaware,2,0
4/6/2020,US,New York,Dutchess,112,1
4/6/2020,US,New York,Erie,89,3
4/6/2020,US,New York,Fulton,2,0
4/6/2020,US,New York,Genesee,1,0
4/6/2020,US,New York,Herkimer,3,0
4/6/2020,US,New York,Jefferson,7,0
4/6/2020,US,New York,Lewis,3,0
4/6/2020,US,New York,Madison,3,0
4/6/2020,US,New York,Monroe,26,7
4/6/2020,US,New York,Nassau,1218,0
4/6/2020,US,New York,New York,4630,1229
4/6/2020,US,New York,Niagara,4,0
4/6/2020,US,New York,Oneida,5,0
4/6/2020,US,New York,Onondaga,13,0
4/6/2020,US,New York,Orange,346,23
4/6/2020,US,New York,Orleans,2,0
4/6/2020,US,New York,Oswego,2,0
4/6/2020,US,New York,Putnam,31,0
4/6/2020,US,New York,Rensselaer,0,1
4/6/2020,US,New York,Rockland,377,50
4/6/2020,US,New York,Saratoga,3,3
4/6/2020,US,New York,Schenectady,10,0
4/6/2020,US,New York,Steuben,2,3
4/6/2020,US,New York,Suffolk,1056,24
4/6/2020,US,New York,Sullivan,60,1
4/6/2020,US,New York,Tompkins,7,0
4/6/2020,US,New York,Ulster,24,0
4/6/2020,US,New York,Unassigned,0,-951
4/6/2020,US,New York,Warren,1,0
4/6/2020,US,New York,Washington,1,0
4/6/2020,US,New York,Wayne,2,0
4/6/2020,US,New York,Westchester,571,144
4/6/2020,US,New York,Wyoming,1,0
4/6/2020,US,North Carolina,Alamance,1,0
4/6/2020,US,North Carolina,Brunswick,2,0
4/6/2020,US,North Carolina,Buncombe,2,0
4/6/2020,US,North Carolina,Burke,10,0
4/6/2020,US,North Carolina,Cabarrus,7,0
4/6/2020,US,North Carolina,Carteret,9,1
4/6/2020,US,North Carolina,Catawba,1,0
4/6/2020,US,North Carolina,Cherokee,1,0
4/6/2020,US,North Carolina,Cleveland,2,0
4/6/2020,US,North Carolina,Columbus,4,0
4/6/2020,US,North Carolina,Craven,3,0
4/6/2020,US,North Carolina,Cumberland,3,0
4/6/2020,US,North Carolina,Davidson,6,1
4/6/2020,US,North Carolina,Davie,4,0
4/6/2020,US,North Carolina,Durham,5,0
4/6/2020,US,North Carolina,Forsyth,10,0
4/6/2020,US,North Carolina,Franklin,1,0
4/6/2020,US,North Carolina,Gaston,11,0
4/6/2020,US,North Carolina,Granville,39,0
4/6/2020,US,North Carolina,Greene,4,0
4/6/2020,US,North Carolina,Guilford,8,0
4/6/2020,US,North Carolina,Harnett,6,0
4/6/2020,US,North Carolina,Henderson,1,1
4/6/2020,US,North Carolina,Hoke,1,0
4/6/2020,US,North Carolina,Iredell,8,0
4/6/2020,US,North Carolina,Johnston,4,0
4/6/2020,US,North Carolina,Lenoir,1,0
4/6/2020,US,North Carolina,McDowell,1,0
4/6/2020,US,North Carolina,Mecklenburg,77,3
4/6/2020,US,North Carolina,Moore,0,1
4/6/2020,US,North Carolina,Northampton,4,0
4/6/2020,US,North Carolina,Onslow,4,0
4/6/2020,US,North Carolina,Orange,15,0
4/6/2020,US,North Carolina,Pender,1,0
4/6/2020,US,North Carolina,Person,2,0
4/6/2020,US,North Carolina,Polk,2,0
4/6/2020,US,North Carolina,Randolph,4,0
4/6/2020,US,North Carolina,Richmond,1,0
4/6/2020,US,North Carolina,Rowan,5,0
4/6/2020,US,North Carolina,Rutherford,6,0
4/6/2020,US,North Carolina,Sampson,3,0
4/6/2020,US,North Carolina,Stanly,1,0
4/6/2020,US,North Carolina,Stokes,2,0
4/6/2020,US,North Carolina,Union,8,0
4/6/2020,US,North Carolina,Wake,10,0
4/6/2020,US,North Carolina,Warren,1,0
4/6/2020,US,North Carolina,Washington,3,0
4/6/2020,US,North Carolina,Wayne,8,0
4/6/2020,US,North Carolina,Wilson,1,0
4/6/2020,US,North Dakota,Burleigh,1,0
4/6/2020,US,North Dakota,Cass,11,0
4/6/2020,US,North Dakota,Morton,1,0
4/6/2020,US,North Dakota,Slope,1,0
4/6/2020,US,North Dakota,Walsh,2,0
4/6/2020,US,North Dakota,Ward,2,0
4/6/2020,US,Ohio,Allen,1,0
4/6/2020,US,Ohio,Ashtabula,3,0
4/6/2020,US,Ohio,Auglaize,2,0
4/6/2020,US,Ohio,Belmont,2,1
4/6/2020,US,Ohio,Butler,7,0
4/6/2020,US,Ohio,Carroll,1,0
4/6/2020,US,Ohio,Clark,2,0
4/6/2020,US,Ohio,Clermont,6,0
4/6/2020,US,Ohio,Columbiana,11,0
4/6/2020,US,Ohio,Coshocton,1,0
4/6/2020,US,Ohio,Cuyahoga,45,1
4/6/2020,US,Ohio,Darke,0,2
4/6/2020,US,Ohio,Defiance,1,0
4/6/2020,US,Ohio,Delaware,7,0
4/6/2020,US,Ohio,Erie,2,0
4/6/2020,US,Ohio,Fairfield,8,0
4/6/2020,US,Ohio,Franklin,47,1
4/6/2020,US,Ohio,Geauga,2,0
4/6/2020,US,Ohio,Greene,2,0
4/6/2020,US,Ohio,Guernsey,1,0
4/6/2020,US,Ohio,Hamilton,75,6
4/6/2020,US,Ohio,Hancock,3,0
4/6/2020,US,Ohio,Hardin,1,0
4/6/2020,US,Ohio,Highland,2,0
4/6/2020,US,Ohio,Holmes,1,0
4/6/2020,US,Ohio,Huron,3,0
4/6/2020,US,Ohio,Jefferson,1,0
4/6/2020,US,Ohio,Lake,8,0
4/6/2020,US,Ohio,Lawrence,2,0
4/6/2020,US,Ohio,Licking,2,0
4/6/2020,US,Ohio,Lorain,7,0
4/6/2020,US,Ohio,Lucas,19,4
4/6/2020,US,Ohio,Mahoning,11,2
4/6/2020,US,Ohio,Marion,6,0
4/6/2020,US,Ohio,Medina,5,1
4/6/2020,US,Ohio,Mercer,1,0
4/6/2020,US,Ohio,Miami,14,0
4/6/2020,US,Ohio,Montgomery,25,0
4/6/2020,US,Ohio,Morgan,1,0
4/6/2020,US,Ohio,Muskingum,1,0
4/6/2020,US,Ohio,Paulding,1,0
4/6/2020,US,Ohio,Perry,1,0
4/6/2020,US,Ohio,Portage,10,1
4/6/2020,US,Ohio,Putnam,1,0
4/6/2020,US,Ohio,Richland,2,0
4/6/2020,US,Ohio,Ross,2,0
4/6/2020,US,Ohio,Scioto,1,0
4/6/2020,US,Ohio,Shelby,5,0
4/6/2020,US,Ohio,Stark,14,2
4/6/2020,US,Ohio,Summit,5,1
4/6/2020,US,Ohio,Trumbull,13,1
4/6/2020,US,Ohio,Tuscarawas,3,0
4/6/2020,US,Ohio,Warren,1,0
4/6/2020,US,Ohio,Washington,7,0
4/6/2020,US,Ohio,Wood,5,0
4/6/2020,US,Oklahoma,Adair,2,0
4/6/2020,US,Oklahoma,Caddo,1,0
4/6/2020,US,Oklahoma,Canadian,2,0
4/6/2020,US,Oklahoma,Cherokee,2,0
4/6/2020,US,Oklahoma,Cleveland,9,0
4/6/2020,US,Oklahoma,Comanche,2,0
4/6/2020,US,Oklahoma,Craig,2,0
4/6/2020,US,Oklahoma,Creek,1,0
4/6/2020,US,Oklahoma,Delaware,1,0
4/6/2020,US,Oklahoma,Garvin,1,0
4/6/2020,US,Oklahoma,Grady,1,0
4/6/2020,US,Oklahoma,Greer,1,2
4/6/2020,US,Oklahoma,Jefferson,1,0
4/6/2020,US,Oklahoma,Lincoln,2,0
4/6/2020,US,Oklahoma,Mayes,1,0
4/6/2020,US,Oklahoma,Oklahoma,14,1
4/6/2020,US,Oklahoma,Osage,4,1
4/6/2020,US,Oklahoma,Ottawa,1,0
4/6/2020,US,Oklahoma,Payne,1,0
4/6/2020,US,Oklahoma,Pontotoc,1,0
4/6/2020,US,Oklahoma,Pottawatomie,1,1
4/6/2020,US,Oklahoma,Rogers,2,0
4/6/2020,US,Oklahoma,Seminole,1,0
4/6/2020,US,Oklahoma,Sequoyah,3,0
4/6/2020,US,Oklahoma,Stephens,2,0
4/6/2020,US,Oklahoma,Texas,1,0
4/6/2020,US,Oklahoma,Tulsa,9,0
4/6/2020,US,Oklahoma,Wagoner,2,0
4/6/2020,US,Oklahoma,Washington,4,0
4/6/2020,US,Pennsylvania,Adams,3,0
4/6/2020,US,Pennsylvania,Allegheny,37,0
4/6/2020,US,Pennsylvania,Armstrong,1,0
4/6/2020,US,Pennsylvania,Beaver,12,0
4/6/2020,US,Pennsylvania,Berks,50,0
4/6/2020,US,Pennsylvania,Bucks,54,3
4/6/2020,US,Pennsylvania,Butler,4,0
4/6/2020,US,Pennsylvania,Carbon,9,0
4/6/2020,US,Pennsylvania,Centre,1,0
4/6/2020,US,Pennsylvania,Chester,38,1
4/6/2020,US,Pennsylvania,Clarion,1,0
4/6/2020,US,Pennsylvania,Clinton,2,0
4/6/2020,US,Pennsylvania,Columbia,4,0
4/6/2020,US,Pennsylvania,Crawford,2,0
4/6/2020,US,Pennsylvania,Cumberland,10,0
4/6/2020,US,Pennsylvania,Dauphin,14,0
4/6/2020,US,Pennsylvania,Delaware,114,1
4/6/2020,US,Pennsylvania,Erie,8,0
4/6/2020,US,Pennsylvania,Fayette,2,0
4/6/2020,US,Pennsylvania,Forest,1,0
4/6/2020,US,Pennsylvania,Franklin,2,0
4/6/2020,US,Pennsylvania,Indiana,4,0
4/6/2020,US,Pennsylvania,Juniata,4,0
4/6/2020,US,Pennsylvania,Lackawanna,18,1
4/6/2020,US,Pennsylvania,Lancaster,37,3
4/6/2020,US,Pennsylvania,Lawrence,1,0
4/6/2020,US,Pennsylvania,Lebanon,18,0
4/6/2020,US,Pennsylvania,Lehigh,129,0
4/6/2020,US,Pennsylvania,Luzerne,108,0
4/6/2020,US,Pennsylvania,Lycoming,1,0
4/6/2020,US,Pennsylvania,Monroe,44,0
4/6/2020,US,Pennsylvania,Montgomery,119,0
4/6/2020,US,Pennsylvania,Northampton,80,1
4/6/2020,US,Pennsylvania,Northumberland,1,0
4/6/2020,US,Pennsylvania,Philadelphia,539,17
4/6/2020,US,Pennsylvania,Pike,11,1
4/6/2020,US,Pennsylvania,Schuylkill,13,0
4/6/2020,US,Pennsylvania,Somerset,2,0
4/6/2020,US,Pennsylvania,Tioga,5,0
4/6/2020,US,Pennsylvania,Venango,2,0
4/6/2020,US,Pennsylvania,Washington,3,0
4/6/2020,US,Pennsylvania,Wayne,2,0
4/6/2020,US,Pennsylvania,Westmoreland,10,0
4/6/2020,US,Pennsylvania,York,18,0
4/6/2020,US,Puerto Rico,None,38,1
4/6/2020,US,Rhode Island,Bristol,1,0
4/6/2020,US,Rhode Island,Kent,10,0
4/6/2020,US,Rhode Island,Newport,3,0
4/6/2020,US,Rhode Island,Providence,47,0
4/6/2020,US,Rhode Island,Unassigned,94,2
4/6/2020,US,Rhode Island,Washington,5,0
4/6/2020,US,South Carolina,Anderson,3,1
4/6/2020,US,South Carolina,Beaufort,7,0
4/6/2020,US,South Carolina,Berkeley,6,0
4/6/2020,US,South Carolina,Charleston,26,-1
4/6/2020,US,South Carolina,Cherokee,2,0
4/6/2020,US,South Carolina,Chester,2,0
4/6/2020,US,South Carolina,Chesterfield,2,0
4/6/2020,US,South Carolina,Clarendon,4,1
4/6/2020,US,South Carolina,Colleton,2,0
4/6/2020,US,South Carolina,Darlington,8,0
4/6/2020,US,South Carolina,Dorchester,8,0
4/6/2020,US,South Carolina,Fairfield,2,0
4/6/2020,US,South Carolina,Florence,3,0
4/6/2020,US,South Carolina,Georgetown,3,0
4/6/2020,US,South Carolina,Greenville,18,0
4/6/2020,US,South Carolina,Greenwood,1,0
4/6/2020,US,South Carolina,Hampton,1,0
4/6/2020,US,South Carolina,Horry,12,1
4/6/2020,US,South Carolina,Jasper,2,0
4/6/2020,US,South Carolina,Kershaw,4,0
4/6/2020,US,South Carolina,Lancaster,2,0
4/6/2020,US,South Carolina,Lee,1,0
4/6/2020,US,South Carolina,Lexington,7,0
4/6/2020,US,South Carolina,Marion,2,0
4/6/2020,US,South Carolina,Marlboro,3,0
4/6/2020,US,South Carolina,McCormick,1,0
4/6/2020,US,South Carolina,Orangeburg,1,0
4/6/2020,US,South Carolina,Pickens,2,0
4/6/2020,US,South Carolina,Richland,13,1
4/6/2020,US,South Carolina,Spartanburg,13,1
4/6/2020,US,South Carolina,Sumter,10,0
4/6/2020,US,South Carolina,Union,1,0
4/6/2020,US,South Carolina,Williamsburg,1,0
4/6/2020,US,South Carolina,York,10,0
4/6/2020,US,South Dakota,Beadle,0,1
4/6/2020,US,South Dakota,Bon Homme,1,0
4/6/2020,US,South Dakota,Brookings,1,0
4/6/2020,US,South Dakota,Brown,4,0
4/6/2020,US,South Dakota,Codington,1,0
4/6/2020,US,South Dakota,Lincoln,1,0
4/6/2020,US,South Dakota,Minnehaha,36,1
4/6/2020,US,South Dakota,Yankton,4,0
4/6/2020,US,Tennessee,Blount,2,2
4/6/2020,US,Tennessee,Bradley,2,0
4/6/2020,US,Tennessee,Cannon,1,0
4/6/2020,US,Tennessee,Carroll,1,0
4/6/2020,US,Tennessee,Coffee,2,0
4/6/2020,US,Tennessee,Davidson,18,1
4/6/2020,US,Tennessee,Dickson,1,0
4/6/2020,US,Tennessee,Fayette,1,0
4/6/2020,US,Tennessee,Franklin,2,0
4/6/2020,US,Tennessee,Gibson,1,0
4/6/2020,US,Tennessee,Grundy,3,0
4/6/2020,US,Tennessee,Hamilton,9,1
4/6/2020,US,Tennessee,Hawkins,4,0
4/6/2020,US,Tennessee,Haywood,2,0
4/6/2020,US,Tennessee,Henry,1,0
4/6/2020,US,Tennessee,Jefferson,1,0
4/6/2020,US,Tennessee,Knox,4,2
4/6/2020,US,Tennessee,Lauderdale,3,0
4/6/2020,US,Tennessee,Lawrence,1,0
4/6/2020,US,Tennessee,Macon,2,0
4/6/2020,US,Tennessee,Madison,3,0
4/6/2020,US,Tennessee,Marion,4,0
4/6/2020,US,Tennessee,Marshall,3,0
4/6/2020,US,Tennessee,Maury,3,0
4/6/2020,US,Tennessee,McNairy,1,0
4/6/2020,US,Tennessee,Montgomery,3,0
4/6/2020,US,Tennessee,Morgan,1,0
4/6/2020,US,Tennessee,Out of TN,25,0
4/6/2020,US,Tennessee,Overton,1,0
4/6/2020,US,Tennessee,Putnam,3,0
4/6/2020,US,Tennessee,Robertson,1,0
4/6/2020,US,Tennessee,Rutherford,14,0
4/6/2020,US,Tennessee,Sevier,2,0
4/6/2020,US,Tennessee,Shelby,30,2
4/6/2020,US,Tennessee,Sullivan,4,0
4/6/2020,US,Tennessee,Sumner,14,5
4/6/2020,US,Tennessee,Tipton,3,0
4/6/2020,US,Tennessee,Trousdale,3,0
4/6/2020,US,Tennessee,Unassigned,-17,0
4/6/2020,US,Tennessee,Washington,1,0
4/6/2020,US,Tennessee,Williamson,2,-1
4/6/2020,US,Tennessee,Wilson,4,0
4/6/2020,US,Texas,Angelina,4,0
4/6/2020,US,Texas,Atascosa,1,0
4/6/2020,US,Texas,Bastrop,1,0
4/6/2020,US,Texas,Bell,10,1
4/6/2020,US,Texas,Bexar,26,1
4/6/2020,US,Texas,Bowie,-3,0
4/6/2020,US,Texas,Brazoria,23,0
4/6/2020,US,Texas,Caldwell,1,0
4/6/2020,US,Texas,Calhoun,1,0
4/6/2020,US,Texas,Cameron,10,0
4/6/2020,US,Texas,Cass,-1,0
4/6/2020,US,Texas,Clay,-2,0
4/6/2020,US,Texas,Collin,19,1
4/6/2020,US,Texas,Comal,1,0
4/6/2020,US,Texas,Crosby,1,0
4/6/2020,US,Texas,Dallam,1,0
4/6/2020,US,Texas,Dallas,43,0
4/6/2020,US,Texas,Deaf Smith,2,0
4/6/2020,US,Texas,Denton,33,0
4/6/2020,US,Texas,El Paso,19,0
4/6/2020,US,Texas,Ellis,-3,0
4/6/2020,US,Texas,Erath,1,0
4/6/2020,US,Texas,Fayette,-2,0
4/6/2020,US,Texas,Fort Bend,50,1
4/6/2020,US,Texas,Galveston,16,0
4/6/2020,US,Texas,Gillespie,1,0
4/6/2020,US,Texas,Goliad,2,0
4/6/2020,US,Texas,Gray,4,0
4/6/2020,US,Texas,Grayson,1,0
4/6/2020,US,Texas,Hansford,1,0
4/6/2020,US,Texas,Harris,414,2
4/6/2020,US,Texas,Harrison,2,0
4/6/2020,US,Texas,Hays,5,0
4/6/2020,US,Texas,Hidalgo,13,0
4/6/2020,US,Texas,Hunt,-7,0
4/6/2020,US,Texas,Jasper,0,1
4/6/2020,US,Texas,Jefferson,1,0
4/6/2020,US,Texas,Johnson,-2,0
4/6/2020,US,Texas,Kaufman,-1,0
4/6/2020,US,Texas,Kendall,-1,0
4/6/2020,US,Texas,Lamar,1,0
4/6/2020,US,Texas,Lampasas,1,0
4/6/2020,US,Texas,Llano,-1,0
4/6/2020,US,Texas,Lubbock,26,2
4/6/2020,US,Texas,Martin,1,0
4/6/2020,US,Texas,Matagorda,0,1
4/6/2020,US,Texas,Maverick,1,0
4/6/2020,US,Texas,McLennan,2,0
4/6/2020,US,Texas,Montgomery,12,0
4/6/2020,US,Texas,Nacogdoches,2,0
4/6/2020,US,Texas,Navarro,-2,0
4/6/2020,US,Texas,Nueces,6,0
4/6/2020,US,Texas,Pecos,1,0
4/6/2020,US,Texas,Polk,1,0
4/6/2020,US,Texas,Randall,2,1
4/6/2020,US,Texas,Rockwall,-1,0
4/6/2020,US,Texas,San Patricio,-3,0
4/6/2020,US,Texas,Smith,5,1
4/6/2020,US,Texas,Starr,1,0
4/6/2020,US,Texas,Tarrant,34,2
4/6/2020,US,Texas,Tom Green,3,0
4/6/2020,US,Texas,Travis,18,0
4/6/2020,US,Texas,Uvalde,1,0
4/6/2020,US,Texas,Van Zandt,1,0
4/6/2020,US,Texas,Victoria,3,0
4/6/2020,US,Texas,Waller,1,0
4/6/2020,US,Texas,Washington,2,0
4/6/2020,US,Texas,Webb,24,0
4/6/2020,US,Texas,Wharton,4,0
